0,1,2,3,4,5,6,7,8,9,10,11,12
Algeria,1984,1.226652093555803,-0.022497412645034,-0.6062707772908663,-0.24780575367001365,-0.4054048961259939,1.2926172000747889,0.008326181671364707,0.2520094586253555,0.5159530198169108,-1.513940612869671,0.13447749246545765
Algeria,1985,1.1640481149607895,-0.0028555201593878977,-0.6046874621143923,-0.24285608919177445,-0.4040676718028263,1.2290470296309122,0.12214823757077374,0.0650820162021513,0.4335584165492016,-1.3247227270890432,0.0807105303621727
Algeria,1986,1.101444136365776,0.01398038768545162,-0.6030475999673298,-0.24239205814693954,-0.4100851812570805,1.1760718875943483,0.19458045496130744,-0.07399200096071258,-0.8577129044052548,-1.1664740643309617,0.06229774136952063
Algeria,1987,1.029896732257189,0.033622280171097724,-0.6016904726732092,-0.24332012023660937,-0.4194457515192537,1.1072042029468157,0.2670126723518411,-0.17119427102077886,-0.7818676157562611,-1.035716063690953,0.026811790134853002
Algeria,1988,0.9494059026350283,0.053264172656743825,-0.5999940635555584,-0.24471221337111415,-0.4288063217814268,1.02774148989197,0.32909743011515485,-0.23699273075374672,-1.1002488135112294,-0.9091619202046615,0.00461434273370201
Algeria,1989,0.8510282219857214,0.07290606514238993,-0.5982976544379076,-0.23867980978826014,-0.424794648811924,0.9376837484298114,0.38083472825125014,-0.27736905831715886,0.061726360776975936,-0.7997912543565078,-0.036967697101711904
Algeria,1990,0.7526505413364144,0.08974197298722944,-0.5966012453202568,-0.2375970706836453,-0.4288063217814268,0.8370309785603407,0.43257202638734543,-0.30428661002610025,-0.967149839001853,-0.6654800773260988,-0.04120069110344459
Algeria,1991,0.6542728606871074,0.10938386547287554,-0.5954703059084896,-0.23929851784804004,-0.43749827988201617,0.7363782086908692,0.4739618648962223,-0.32522248357749906,-0.8889806000042829,-0.5559872611245961,-0.06229309838829714
Algeria,1992,0.5469517545242268,0.12621977331771506,-0.5937738967908388,-0.23682368560892042,-0.4388355042051838,0.6304279246177417,0.5050042437778791,-0.3416720985107411,-0.31221837713031925,-0.4503430609904899,-0.09154188977323297
Algeria,1993,0.43068722284777317,0.14305568116255457,-0.592077487673188,-0.23976254889287496,-0.44819607446735693,0.5138826121373012,0.536046622659536,-0.3566262939045974,-1.1319390455372713,-0.3220084553566967,-0.10004625699200578
Algeria,1994,0.2965358401441722,0.15989158900739409,-0.5909465482614208,-0.24099996501243476,-0.4548821960831949,0.38144475704589187,0.5463940822867545,-0.3730759088378394,-0.8718678747102203,-0.2015828204503751,-0.12869347096126776
Algeria,1995,0.15344103192699837,0.17392151221142702,-0.5898156088496537,-0.2357409465043056,-0.45087052311369213,0.24370938775082637,0.5670890015411929,-0.3895255237710814,0.11876877842385147,-0.0754062484335729,-0.17257892275560244
Algeria,1996,0.01928964922339788,0.18795143541545994,-0.5886846694378864,-0.22986321993639655,-0.4455216258210217,0.11127153265941696,0.6188262996772882,-0.40447971916493775,0.1251068248290599,0.07228554413137796,-0.2006118168063962
Algeria,1997,-0.10591830796662924,0.20198135861949287,-0.5875537300261192,-0.22816177277200184,-0.44685885014418936,-0.037058865042961436,0.6395212189317265,-0.41644307548002274,-0.44531735163969544,0.2131296960641115,-0.2153393278652242
Algeria,1998,-0.20429598861593642,0.21320529718271922,-0.586422790614352,-0.22058259903969807,-0.4388355042051838,-0.18538926274533982,0.649868678558945,-0.4269110122557222,0.40186818452315975,0.32324217568256985,-0.24938805138685802
Algeria,1999,-0.27584339272452346,0.22723522038675215,-0.5852918512025849,-0.2159422885913488,-0.43482383123568097,-0.33371966044771895,0.6912585170678218,-0.43438810995265037,0.00257126099503098,0.45063333172849884,-0.26027870879038445
Algeria,2000,-0.32950394580596354,0.2384591589499785,-0.5841609117908176,-0.2097552079935498,-0.4294749339430106,-0.4767525439464409,0.7326483555766986,-0.44336062718896413,-0.14320380632476204,0.5662890976912818,-0.2744375453933792
Algeria,2001,-0.3742210733738304,0.24968309751320483,-0.5830299723790505,-0.2035681273957508,-0.42546326097350784,-0.6250829416488193,0.7533432748311356,-0.45532398350404923,-0.10728821002858116,0.6699623329160286,-0.28877220479620197
Algeria,2002,-0.40105134991455055,0.2609070360764312,-0.5824645026731669,-0.1942875064990523,-0.41543407854975084,-0.7575207967402288,0.7843856537127939,-0.4717735984372912,0.19905069955649118,0.7650527373896799,-0.30501400435241444
Algeria,2003,-0.40105134991455055,0.2721309746396575,-0.5813335632613997,-0.18036657515400456,-0.4007246109949073,-0.8740661092206692,0.7947331133400124,-0.49121405244930444,0.826517293672122,0.8331439820411395,-0.31694920734501764
Algeria,2004,-0.36527764786025707,0.28335491320288386,-0.5802026238496325,-0.1726327244067558,-0.39270126505590175,-0.9800163932937966,0.8568178711033262,-0.5121499260007033,0.48215010565579935,0.9151774531316934,-0.3165088421218748
Algeria,2005,-0.3026736692652436,0.2973848364069168,-0.5790716844378653,-0.1602585632111578,-0.38066624614739336,-1.0700741347559548,0.8878602499849845,-0.5360766386308734,0.4758120592505909,0.9653833140931386,-0.30846233000151707
Algeria,2006,-0.23112626515665655,0.3114147596109497,-0.577940745026098,-0.15561825276280855,-0.3799976339858096,-1.138941819403488,0.9085551692394215,-0.5570125121822723,-0.297429602184833,1.0009023021809011,-0.28518036898015364
Algeria,2007,-0.1685222865616429,0.3254446828149827,-0.5768098056143308,-0.1478844020155598,-0.3746487366931392,-1.1866194472363953,0.9395975481210798,-0.5779483857336711,0.061726360776975936,1.021658344806964,-0.2817573366964096
Algeria,2008,-0.08803145693948247,0.3422805906598222,-0.5756788662025637,-0.14324409156721057,-0.3726429002083878,-1.2184045324583337,0.9602924673755168,-0.5973888397456845,-0.23404913813274902,1.0302808713501799,-0.2601060429744778
Algeria,2009,0.001402798196251119,0.3591164985046617,-0.5739824570849129,-0.13860378111886132,-0.3726429002083878,-1.2342970750693025,0.9809873866299551,-0.6138384546789264,-0.3016549664549719,1.023056397230548,-0.23917421898433525
Algeria,2010,0.09083705333198491,0.3759524063495012,-0.5722860479672621,-0.13086993037161257,-0.3679626150773012,-1.228999560865646,1.0016823058843936,-0.6287926500727827,0.09341659280301788,1.0016742344564697,-0.2227324127402722
Antigua and Barbuda,1980,-1.6415044686471771,-0.6349484562553243,0.2860969655640389,-0.3792904969941391,-0.30778752053475944,-0.4396699445208461,0.39118218787846865,-0.39401178238923823,1.0060952751530263,0.9312537231181649,-1.099144449504234
Antigua and Barbuda,1981,-1.9956641189846827,-0.6349568742092467,0.28044226850520293,-0.37926729544189736,-0.29174082865674833,-0.5562152570012866,0.4429194860145639,-0.41943391455879403,0.4884881520610078,1.1693133503598074,-1.1635825359726122
Antigua and Barbuda,1982,-2.2961632162407484,-0.6349765161017323,0.27478757144636695,-0.37926729544189736,-0.2890663800104131,-0.6409754842597887,0.4843093245234407,-0.44336062718896413,-0.5915149553865025,1.3695114097003298,-1.205278118042963
Antigua and Barbuda,1983,-2.5385300476585866,-0.6349989639788588,0.263478177328695,-0.37923326649860944,-0.2643277300318126,-0.7045456547036649,0.5463940822867545,-0.4672873398191343,0.7018690477030236,1.5203560198780244,-1.2842756918037594
Antigua and Barbuda,1984,-2.6816248558757603,-0.6350242178406261,0.25216878321102304,-0.37916675538218314,-0.21752487872094678,-0.7681158251475416,0.5670890015411929,-0.4897186329099188,0.8391933864825387,1.6374730375882611,-1.322227222638798
Antigua and Barbuda,1985,-2.7352854089572007,-0.6350494717023933,0.2408593890933511,-0.37910952488665345,-0.17673953686433513,-0.8263884813877619,0.5877839207956312,-0.5106545064613176,0.976517725262054,1.7141889619063586,-1.346868110492458
Antigua and Barbuda,1986,-2.7889459620386408,-0.6350775315488014,0.22389529791684318,-0.37901981221798536,-0.11322138151387437,-0.8475785382023873,0.6188262996772882,-0.542058316788416,1.2068000779846255,1.7890465705226042,-1.3744294736167948
Antigua and Barbuda,1987,-2.797889387552214,-0.6351055913952095,0.21258590379917125,-0.3789610349523063,-0.06775575452617613,-0.8581735666096998,0.649868678558945,-0.570471288036743,1.3483497810342797,1.835868820318466,-1.391786466270488
Antigua and Barbuda,1988,-2.583247175226453,-0.6351252332876951,0.2012765096814993,-0.3789115383075239,-0.029644861315899673,-0.8422810239987308,0.6705635978133835,-0.5973888397456845,1.1518703424728196,1.7795668378503984,-1.3675237339491197
Antigua and Barbuda,1989,-2.1137173357638512,-0.6351392632108992,0.19562181262266332,-0.37886049489259205,0.009134644055960584,-0.7522232825365722,0.6912585170678218,-0.6228109719152402,0.7589114653498991,1.5926729924226242,-1.2966497282580285
Antigua and Barbuda,1990,-1.4438547647972055,-0.6351364572262583,0.2012765096814993,-0.37882955948960306,0.02919300890347451,-0.5985953706305375,0.7223008959494788,-0.6467376845454103,0.02581076448079506,1.3019445455919996,-1.1858397448505564
Antigua and Barbuda,1991,-0.7212259833004773,-0.6351196213184135,0.20693120674033527,-0.37880635793736134,0.035879130519312484,-0.6144879132415068,0.7429958152039171,-0.6691689776361948,-0.14531648845983156,1.0498493658305774,-1.0916901803060386
Antigua and Barbuda,1992,-0.06120118039876254,-0.6350887554873647,0.22389529791684318,-0.3787924370060163,0.035879130519312484,-0.6038928848341939,0.7533432748311356,-0.6901048511875937,-0.44320466950462606,0.8064406313658594,-0.9985372914913923
Antigua and Barbuda,1993,0.4128003718206264,-0.6350466657177526,0.2408593890933511,-0.37873520651048664,0.05593749536682641,-0.577405313815912,0.7636907344583556,-0.7110407247389926,0.4800374235207299,0.6192322648307724,-0.9523457328056134
Antigua and Barbuda,1994,0.7079334137685473,-0.634996157994218,0.263478177328695,-0.3786563212328647,0.08268198183017832,-0.5721077996122556,0.774038194085574,-0.7289857592116201,0.6680661335419122,0.5244166027212431,-0.9184007477851515
Antigua and Barbuda,1995,0.7973676689042811,-0.6349428442860426,0.2860969655640389,-0.37871045818809546,0.02919300890347451,-0.588000342223225,0.7843856537127939,-0.7454353741448622,-1.5460247440108865,0.523460860728597,-0.8694047136411436
Antigua and Barbuda,1996,0.8689150730128682,-0.6348867245932266,0.3143704508582188,-0.37863311968062296,0.05593749536682641,-0.662165541074414,0.7843856537127939,-0.7618849890781041,0.739897326134274,0.5193337226788225,-0.9099440727705209
Antigua and Barbuda,1997,0.9225756260943084,-0.6348277989157696,0.3426439361523987,-0.37856351502389773,0.07599586021434034,-0.7204381973146343,0.8257754922216692,-0.7768391844719604,0.40609354879329856,0.5666627444547657,-0.9091550762955504
Antigua and Barbuda,1998,0.859971647499295,-0.6347660672536719,0.36526272438774254,-0.3785000974477703,0.08936810344601628,-0.7575207967402288,0.8464704114761077,-0.7902979603264312,0.2793326206891308,0.6338664534183037,-0.9232800708818261
Antigua and Barbuda,1999,0.6542728606871074,-0.6347127535454965,0.39353620968192243,-0.378447507262689,0.10274034667769225,-0.773413339351198,0.8361229518488892,-0.8037567361809018,0.21595215663704692,0.7340644049708721,-0.951402281160184
Antigua and Barbuda,2000,0.3591398187391861,-0.6346622458219621,0.41615499791726634,-0.3783531542835725,0.13617095475688212,-0.789305881962167,0.8154280325944508,-0.8142246729566013,-0.3439086091563612,0.876801768720268,-0.9813886391233759
Antigua and Barbuda,2001,0.02823307473697126,-0.6346201560523499,0.4331190890937743,-0.37842739925074614,0.08268198183017832,-0.8157934529804489,0.8568178711033262,-0.8246926097323006,-0.19602085970149866,1.0230569808125758,-1.038639708559318
Antigua and Barbuda,2002,-0.27584339272452346,-0.6345864842366603,0.4500831802702822,-0.3784119315492516,0.07599586021434034,-0.8475785382023873,0.8775127903577645,-0.8336651269686145,-0.12841503137927582,1.1697020719420101,-1.0884991544047324
Antigua and Barbuda,2003,-0.48154217953671097,-0.6345584243902522,0.46139257438795417,-0.37832221888058354,0.1161125899093682,-0.8740661092206692,0.898207709612203,-0.8411422246655427,0.44200914508947947,1.2837785908020165,-1.1342707158076057
Antigua and Barbuda,2004,-0.5530895836452978,-0.6345303645438441,0.47835666556446205,-0.3782294126716166,0.14954319798855806,-0.8846611376279817,0.9189026288666414,-0.8486193223624708,0.8624328899683028,1.3385691955227033,-1.1566531589736775
Antigua and Barbuda,2005,-0.5352027326181511,-0.6345023046974361,0.489666059682134,-0.3781211387611551,0.1963460492994239,-0.8793636234243256,0.9395975481210798,-0.856096420059399,0.3194735812554505,1.368264878251142,-1.1481771232171396
Antigua and Barbuda,2006,-0.4904856050502844,-0.634474244851028,0.500975453799806,-0.3779045909402321,0.2899517519211556,-0.9217437370535765,0.9499450077482983,-0.8620780982169415,2.0222953821214387,1.3898564399779465,-1.1803735388875796
Antigua and Barbuda,2007,-0.4725987540231376,-0.6344433790199792,0.5179395449763139,-0.37771897852229813,0.37018521131121124,-0.9694213648864838,0.991334846257175,-0.8665643568350985,0.8201792472669136,1.474056768340486,-1.167143675324583
Antigua and Barbuda,2008,-0.4725987540231376,-0.6344125131889302,0.5292489390939858,-0.37771897852229813,0.35681296807953533,-1.0223965069230476,1.012029765511612,-0.8725460349926409,-0.3481339734265001,1.5233415583849736,-1.153885424675054
Antigua and Barbuda,2009,-0.4725987540231376,-0.6343816473578814,0.5462130302704937,-0.3779819294477046,0.2230905357627758,-1.0806691631632677,1.0430721443932705,-0.8785277131501835,-2.9213808139411075,1.556030737242567,-1.11470027609697
Antigua and Barbuda,2010,-0.5083724560774311,-0.6343507815268326,0.5575224243881657,-0.3781211387611551,0.14954319798855806,-1.1442393336071444,1.0327246847660505,-0.8830139717683404,-2.262223987799435,1.5623114131008224,-1.1350905478631483
Argentina,1980,-0.18640913758878966,0.15147363508497433,-0.5999940635555584,-0.03032987065737882,-0.1279308490687179,-0.4873475723537534,0.30840251086071646,-0.38653468469231006,-0.33757056275115277,0.45409166564337805,-0.14657837031627674
Argentina,1981,-0.1595788610480695,0.16269757364820067,-0.5994285938496747,-0.05043788260022557,-0.16604174227899438,-0.4343724303171897,0.3497923493695933,-0.4373789490314216,-1.8291241501101947,0.46191302926658856,-0.13034995363444649
Argentina,1982,-0.1327485845073494,0.1767274968522336,-0.5982976544379076,-0.06590558409472307,-0.19813512603501665,-0.40258734509525174,0.38083472825125014,-0.4807461156736049,-1.3009536163428284,0.4474482405999638,-0.1451945280276863
Argentina,1983,-0.12380515899377599,0.19075742005626653,-0.5971667150261404,-0.05353142289912507,-0.1881059436112597,-0.38669480248428273,0.39118218787846865,-0.5181316041582458,0.2391916601228109,0.44475420723091674,-0.16299092947726562
Argentina,1984,-0.1327485845073494,0.20198135861949287,-0.5966012453202568,-0.04734434230132607,-0.18476288280334072,-0.3760997740769698,0.422224566760127,-0.5480399949459585,-0.1896828132962903,0.4802542282745093,-0.15464474322492414
Argentina,1985,-0.15063543553449613,0.2160112818235258,-0.5954703059084896,-0.07209266469252207,-0.22822267330628754,-0.35490971726234405,0.4636144052690023,-0.5719667075761287,-2.1291250132900585,0.5120511383902009,-0.1337491552164107
Argentina,1986,-0.1685222865616429,0.23004120502755873,-0.5943393664967225,-0.04734434230132607,-0.20080957468135185,-0.35490971726234405,0.49465678415065917,-0.5884163225093706,0.9173626254801088,0.5162306947084957,-0.17596541988539227
Argentina,1987,-0.18640913758878966,0.24126514359078507,-0.5937738967908388,-0.03806372140462757,-0.19479206522709766,-0.33371966044771895,0.5153517034050976,-0.5973888397456845,-0.07771066013760873,0.5466469481194366,-0.14959227046567086
Argentina,1988,-0.20429598861593642,0.255295066794818,-0.5926429573790717,-0.04734434230132607,-0.213513205751444,-0.3178271178367492,0.5256991630323176,-0.6018750983638412,-1.0410937137292844,0.5586847581207353,-0.12976001122970604
Argentina,1989,-0.23112626515665655,0.26932498999885096,-0.5915120179673045,-0.07209266469252207,-0.25362993544647183,-0.3125296036330932,0.536046622659536,-0.6033705179032269,-2.1439137882355443,0.567533994693741,-0.11738445937608037
Argentina,1990,-0.2579565416973767,0.2805489285620773,-0.5903810785555372,-0.07982651543977082,-0.2690080151628992,-0.32842214624406213,0.5463940822867545,-0.6063613569819982,-1.0516571244046318,0.5696482829488897,-0.14036747909071215
Argentina,1991,-0.27584339272452346,0.2945788517661102,-0.5898156088496537,-0.04115726170352707,-0.22487961249836855,-0.33371966044771895,0.5670890015411929,-0.6138384546789264,1.6208857764582407,0.5829982070246871,-0.1650970009034762
Argentina,1992,-0.3026736692652436,0.30860877497014316,-0.5886846694378864,-0.0009412378178335724,-0.17874537334908652,-0.35490971726234405,0.5877839207956312,-0.6243063914546257,1.4518712056526835,0.6492343359413187,-0.14025406992888387
Argentina,1993,-0.32950394580596354,0.3198327135333695,-0.5875537300261192,0.022260314423912676,-0.157349784178405,-0.39728983089159486,0.6084788400500697,-0.6392605868484821,0.6152490801651755,0.722159838301948,-0.11754846254423482
Argentina,1994,-0.3742210733738304,0.3338626367374024,-0.5869882603202357,0.04546186666565893,-0.1346169706845559,-0.4343724303171897,0.6395212189317265,-0.6572056213211097,0.6321505372457313,0.7943686414749985,-0.11260794658125434
Argentina,1995,-0.40999477542812396,0.34508657530062875,-0.5858573209084684,0.03308770547006092,-0.1560125598552374,-0.466157515539128,0.649868678558945,-0.6736552362543518,-1.2312351058855362,0.8506380472240475,-0.08969796924890966
Argentina,1996,-0.45471190299599085,0.3563105138638551,-0.5852918512025849,0.05628925771180717,-0.1339483585229721,-0.4926450865574099,0.6705635978133835,-0.6901048511875937,0.5560939803832305,0.8875801903798852,-0.11645967975159474
Argentina,1997,-0.49942903056385773,0.36753445242708144,-0.5841609117908176,0.09186497114915142,-0.09784330179744702,-0.5138351433720353,0.6912585170678218,-0.7065544661208356,1.1011659712311523,0.948143443784309,-0.11311124606903018
Argentina,1998,-0.5262593071045779,0.3787583909903078,-0.5835954420849341,0.10887944279309868,-0.08246522208101968,-0.5350252001866611,0.7119534363222603,-0.721508661514692,0.18214924247593545,1.0085020003004521,-0.0903947566643624
Argentina,1999,-0.5352027326181511,0.3899823295535341,-0.5824645026731669,0.09341174129860118,-0.10854109638278779,-0.5562152570012866,0.7326483555766986,-0.7349674373691626,-1.3748974910702598,1.045838603715268,-0.07093759527767199
Argentina,2000,-0.5441461581317244,0.4040122527575671,-0.5818990329672833,0.08877143085025192,-0.11923889096812855,-0.577405313815912,0.7636907344583556,-0.7469307936842478,-0.8313043777168866,1.0667597147284609,-0.0831752740421204
Argentina,2001,-0.5441461581317244,0.4152361913207934,-0.5807680935555161,0.06866341890740517,-0.14865782607781564,-0.6038928848341939,0.7843856537127939,-0.7573987304599471,-1.6157432544681785,1.0884287570317819,-0.07904399234284684
Argentina,2002,-0.5441461581317244,0.42646012988401977,-0.5802026238496325,0.019166774125013178,-0.210170144943525,-0.6250829416488193,0.7947331133400124,-0.766371247696261,-3.005888099343886,1.0907638677301175,-0.07770718297802856
Argentina,2003,-0.5530895836452978,0.4376840684472461,-0.5790716844378653,0.054742487562357424,-0.17540231254116753,-0.6462729984634448,0.8050805729672309,-0.7738483453931891,1.1898986209040698,1.0775382251880035,-0.1327404230319609
Argentina,2004,-0.5620330091588712,0.44890800701047245,-0.577940745026098,0.09341174129860118,-0.1372914193308911,-0.6674630552780706,0.8361229518488892,-0.7813254430901173,1.2152508065249037,1.1336320175132248,-0.11271081577122048
Argentina,2005,-0.5799198601860179,0.4601319455736988,-0.5773752753202145,0.13672130548319417,-0.09650607747427943,-0.6939506262963524,0.8671653307305461,-0.7888025407870455,1.2575044492262928,1.1976047085780488,-0.09217410107370165
Argentina,2006,-0.5978067112131648,0.4741618687777317,-0.5762443359084473,0.17693732936888767,-0.05705795994083537,-0.7098431689073214,0.8775127903577645,-0.7962796384839737,1.0737011034752495,1.2498206701925814,-0.06303098325997866
Argentina,2007,-0.6156935622403115,0.4853858073409581,-0.5756788662025637,0.22798074430072943,-0.00891788430680195,-0.7310332257219468,0.8775127903577645,-0.8007658971021306,1.1117293819065,1.3013249178066482,-0.032401343347200406
Argentina,2008,-0.6156935622403115,0.49660974590418444,-0.5745479267907965,0.2527290666919254,0.009134644055960584,-0.7575207967402288,0.898207709612203,-0.8067475752596731,0.7124324583783709,1.3457528323995798,-0.009581123146292227
